Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f,df,a1,b1,a2,b2,varianceDensity,direction,directionalSpread,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa),Processing Source
4.1,1.69,76.8,1771344031,1.08,12.8,6.2,216.205,21.93,231.101,39.075,34.39857,-119.84922,-,-,-,-,-,-,-,-,-,2.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.09,79.2,1771342251,-,-,-,-,-,-,-,34.3985500,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.07,79.2,1771342231,1.05,6.02,5.96,240.428,32.227,227.782,41.279,34.39857,-119.84922,-,-,-,-,-,-,-,-,-,2.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.07,79.2,1771340431,1.01,6.4,5.92,237.039,40.867,231.093,41.125,34.39857,-119.84922,-,-,-,-,-,-,-,-,-,1.20,308.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,80,1771338650,-,-,-,-,-,-,-,34.3986000,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,80,1771338631,1.07,6.82,6,224.207,36.317,229.963,38.436,34.39860,-119.84917,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,80,1771336831,1.1,6.82,6.4,226.141,36.372,226.145,36.621,34.39860,-119.84917,-,-,-,-,-,-,-,-,-,2.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,80,1771331810,-,-,-,-,-,-,-,34.3985167,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.39,80,1771331791,1.07,6.82,6.5,221.382,38.197,224.212,40.174,34.39853,-119.84918,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.39,80,1771329991,1.02,6.82,6.52,213.119,39.518,222.487,41.237,34.39855,-119.84920,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,80,1771328209,-,-,-,-,-,-,-,34.3985167,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1771328191,0.97,6.82,6.52,230.174,43.999,226.851,42.296,34.39852,-119.84923,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1771326391,0.96,7.3,6.46,215.139,40.459,225.375,41.402,34.39852,-119.84923,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80,1771324609,-,-,-,-,-,-,-,34.3984833,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1771324591,0.98,7.3,6.46,213.504,40.302,223.472,40.383,34.39848,-119.84925,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1771322791,1.04,7.3,6.6,224.304,36.568,227.042,38.347,34.39850,-119.84927,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,80.8,1771321009,-,-,-,-,-,-,-,34.3984667,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80.8,1771320991,1.04,7.3,6.58,215.61,42.86,227.036,39.8,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80.8,1771319191,0.99,7.3,6.44,229.14,38.394,229.893,39.553,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,1.20,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.4,80,1771317409,-,-,-,-,-,-,-,34.3984667,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1771317391,1.06,7.3,6.56,230.111,38.362,229.963,38.436,34.39847,-119.84925,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1771315591,1.06,7.3,6.48,223.118,41.591,227.826,39.935,34.39847,-119.84923,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1771313809,-,-,-,-,-,-,-,34.3984667,-119.8492333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,80,1771313791,1.17,7.3,6.34,231.436,34.368,230.778,39.519,34.39847,-119.84922,-,-,-,-,-,-,-,-,-,2.00,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,80,1771311991,1.14,7.3,6.24,233.927,43.092,231.481,40.746,34.39847,-119.84922,-,-,-,-,-,-,-,-,-,2.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,80,1771310209,-,-,-,-,-,-,-,34.3984833,-119.8492333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1771310191,1.16,7.3,6.18,226.132,41.72,229.641,40.373,34.39848,-119.84923,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1771308391,1.24,7.3,6.36,234.703,35.13,232.082,37.083,34.39843,-119.84922,-,-,-,-,-,-,-,-,-,2.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80.8,1771306608,-,-,-,-,-,-,-,34.3984333,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80.8,1771306591,1.17,7.3,6.06,236.826,40.344,235.128,39.485,34.39845,-119.84920,-,-,-,-,-,-,-,-,-,2.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80.8,1771304791,1.26,6.82,5.96,237.376,37.404,235.687,36.448,34.39848,-119.84918,-,-,-,-,-,-,-,-,-,2.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1771303010,-,-,-,-,-,-,-,34.3984167,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1771302991,1.36,7.3,5.98,240.127,22.282,239.691,31.347,34.39845,-119.84917,-,-,-,-,-,-,-,-,-,4.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,80,1771301191,1.29,7.3,5.66,243.114,30.517,241.916,33.961,34.39852,-119.84917,-,-,-,-,-,-,-,-,-,2.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,79.2,1771299410,-,-,-,-,-,-,-,34.3984500,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,79.2,1771299391,1.41,7.3,5.76,235.786,30.258,236.752,35.535,34.39843,-119.84915,-,-,-,-,-,-,-,-,-,3.20,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,79.2,1771297591,1.44,6.02,5.46,244.717,28.196,237.303,36.417,34.39840,-119.84900,-,-,-,-,-,-,-,-,-,3.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,78.4,1771295809,-,-,-,-,-,-,-,34.3984833,-119.8486500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.39,78.4,1771295791,1.41,6.02,5.22,245.046,30.856,240.744,37.827,34.39850,-119.84865,-,-,-,-,-,-,-,-,-,5.60,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.39,78.4,1771293991,1.55,5.38,5.06,244.355,25.762,237.705,39.906,34.39850,-119.84858,-,-,-,-,-,-,-,-,-,6.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.37,74.4,1771292209,-,-,-,-,-,-,-,34.3985333,-119.8485667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,74.4,1771292191,1.5,6.02,4.96,236.939,34.824,238.581,41.41,34.39855,-119.84858,-,-,-,-,-,-,-,-,-,7.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,74.4,1771290391,1.45,5.38,4.86,246.147,33.258,235.979,44.077,34.39862,-119.84858,-,-,-,-,-,-,-,-,-,6.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.17,71.2,1771288608,-,-,-,-,-,-,-,34.3986333,-119.8486167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.29,71.2,1771288591,1.52,5.68,4.88,235.54,33.652,235.374,39.378,34.39865,-119.84862,-,-,-,-,-,-,-,-,-,6.80,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.29,71.2,1771286791,1.38,4.86,4.7,242.049,35.006,234.715,42.807,34.39867,-119.84862,-,-,-,-,-,-,-,-,-,7.20,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.92,68,1771285009,-,-,-,-,-,-,-,34.3987000,-119.8487000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.86,68,1771284991,1.37,4.86,4.64,237.919,30.372,230.947,41.801,34.39868,-119.84872,-,-,-,-,-,-,-,-,-,8.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.86,68,1771283191,1.41,4.64,4.66,236.9,29.422,228.887,42.571,34.39867,-119.84902,-,-,-,-,-,-,-,-,-,6.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.18,64,1771281408,-,-,-,-,-,-,-,34.3985167,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,2.46,64,1771281391,1.36,6.82,4.68,207.092,43.439,219.197,45.574,34.39848,-119.84918,-,-,-,-,-,-,-,-,-,6.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,2.46,64,1771279591,1.28,6.4,4.66,171.378,56.424,207.695,52.744,34.39848,-119.84925,-,-,-,-,-,-,-,-,-,8.00,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.12,73.6,1771277808,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.32,74.4,1771277791,1.27,6.02,4.68,151.771,55.727,205.437,54.035,34.39850,-119.84928,-,-,-,-,-,-,-,-,-,6.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.32,74.4,1771275991,1.33,6.4,5.04,190.774,55.352,199.584,54.985,34.39850,-119.84928,-,-,-,-,-,-,-,-,-,6.80,188.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.58,79.2,1771274209,-,-,-,-,-,-,-,34.3984833,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.15,78.4,1771274191,1.38,6.02,5.36,166.878,51.617,190.719,56.119,34.39847,-119.84932,-,-,-,-,-,-,-,-,-,6.80,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.15,78.4,1771272391,1.34,5.68,5.32,152.389,46.497,191.619,55.319,34.39845,-119.84932,-,-,-,-,-,-,-,-,-,6.00,188.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.42,78.4,1771270609,-,-,-,-,-,-,-,34.3984333,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.48,78.4,1771270591,1.42,6.02,5.28,152.493,46.929,188.23,54.168,34.39843,-119.84930,-,-,-,-,-,-,-,-,-,4.00,171.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.48,78.4,1771268791,1.53,5.68,5.3,157.754,34.52,185.287,50.943,34.39843,-119.84930,-,-,-,-,-,-,-,-,-,4.00,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.21,79.2,1771267009,-,-,-,-,-,-,-,34.3984333,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.22,79.2,1771266991,1.53,5.68,5.06,160.631,33.002,184.267,50.11,34.39843,-119.84930,-,-,-,-,-,-,-,-,-,8.00,177.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.22,79.2,1771265191,1.46,6.4,4.94,179.28,44.384,189.328,54.428,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,5.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.09,80,1771263409,-,-,-,-,-,-,-,34.3984833,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.06,80,1771263391,1.64,5.68,5.22,158.93,41.35,181.529,58.642,34.39848,-119.84932,-,-,-,-,-,-,-,-,-,5.60,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.06,80,1771261591,1.78,5.68,5.94,162.636,45.979,178.152,66.151,34.39850,-119.84932,-,-,-,-,-,-,-,-,-,8.40,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.37,82.4,1771259810,-,-,-,-,-,-,-,34.3985000,-119.8493333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.34,82.4,1771259791,1.88,20.48,6.78,354.982,72.421,178.352,69.142,34.39848,-119.84932,-,-,-,-,-,-,-,-,-,8.00,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.34,82.4,1771257991,1.62,5.12,5.94,154.168,40.389,165.801,70.123,34.39848,-119.84932,-,-,-,-,-,-,-,-,-,8.40,80.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.38,82.4,1771256208,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,82.4,1771256191,1.71,5.12,5.6,157.583,41.048,166.852,63.675,34.39848,-119.84932,-,-,-,-,-,-,-,-,-,9.20,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,82.4,1771254391,1.4,4.86,4.78,149.911,40.775,159.686,60.981,34.39850,-119.84932,-,-,-,-,-,-,-,-,-,8.80,74.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,83.2,1771252610,-,-,-,-,-,-,-,34.3984833,-119.8493167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,83.2,1771252591,1.41,4.86,4.52,144.842,38.658,154.786,59.349,34.39848,-119.84932,-,-,-,-,-,-,-,-,-,8.40,85.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,83.2,1771250791,1.39,4.86,4.46,157.702,38.394,155.288,61.037,34.39850,-119.84932,-,-,-,-,-,-,-,-,-,8.80,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,83.2,1771249009,-,-,-,-,-,-,-,34.3985167,-119.8493167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,83.2,1771248991,1.32,4.44,4.36,130.735,38.737,147.558,60.879,34.39850,-119.84932,-,-,-,-,-,-,-,-,-,9.20,91.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,83.2,1771247191,1.22,4.44,4.08,131.557,31.201,143.379,54.91,34.39850,-119.84932,-,-,-,-,-,-,-,-,-,8.40,91.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.37,82.4,1771245409,-,-,-,-,-,-,-,34.3985167,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,82.4,1771245391,1.11,4.44,3.9,141.1,32.508,145.855,54.545,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,8.40,91.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,82.4,1771243591,1.09,4.26,3.9,133.178,37.759,143.069,54.559,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,8.80,91.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,82.4,1771241809,-,-,-,-,-,-,-,34.3985167,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,82.4,1771241791,1.03,4.26,3.94,142.071,33.862,153.09,56.862,34.39852,-119.84932,-,-,-,-,-,-,-,-,-,8.40,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,82.4,1771239991,0.94,4.26,3.84,141.691,31.553,153.643,58.307,34.39852,-119.84932,-,-,-,-,-,-,-,-,-,8.80,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,82.4,1771238209,-,-,-,-,-,-,-,34.3985000,-119.8493167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,82.4,1771238191,0.9,3.92,3.84,129.719,33.795,152.684,57.262,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,7.60,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,82.4,1771236391,0.89,4.08,3.86,131.594,34.917,154.371,56.808,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,8.00,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,82.4,1771234610,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,82.4,1771234591,0.93,3.78,3.86,127.098,32.953,154.479,57.084,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,8.00,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,82.4,1771232791,0.88,3.64,3.7,132.65,30.329,155.263,56.898,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,7.20,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,81.6,1771231010,-,-,-,-,-,-,-,34.3985333,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,81.6,1771230991,0.86,3.52,3.72,121.894,30.684,155.848,56.785,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,7.20,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,81.6,1771229191,0.81,3.78,3.68,132.555,32.141,157.443,58.34,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,8.00,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.4,81.6,1771227410,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,81.6,1771227391,0.86,3.4,3.94,125.577,33.243,167.256,59.983,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,7.20,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,81.6,1771225591,0.79,14.62,3.8,218.149,38.803,170.778,61.662,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,8.00,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,81.6,1771223810,-,-,-,-,-,-,-,34.3985000,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,81.6,1771223791,0.8,12.8,4.02,218.052,32.994,185.288,60.912,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,7.20,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,81.6,1771221991,0.79,12.8,3.98,215.075,43.041,187.74,62.427,34.39850,-119.84930,-,-,-,-,-,-,-,-,-,8.80,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,80.8,1771220210,-,-,-,-,-,-,-,34.3985167,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80.8,1771220191,0.81,6.02,4.18,233.437,32.56,198.778,59.289,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,7.20,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80.8,1771218391,0.76,6.02,4.24,238.659,29.617,207.807,58.203,34.39853,-119.84930,-,-,-,-,-,-,-,-,-,6.80,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80.8,1771216610,-,-,-,-,-,-,-,34.3985333,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80.8,1771216591,0.81,6.4,4.3,238.167,30.124,206.032,56.328,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,7.20,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80.8,1771214791,0.76,6.4,4.24,234.227,30.552,204.998,55.703,34.39852,-119.84930,-,-,-,-,-,-,-,-,-,6.00,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,80,1771213010,-,-,-,-,-,-,-,34.3985333,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,80,1771212991,0.69,12.8,4.32,214.312,34.023,209.166,54.982,34.39855,-119.84928,-,-,-,-,-,-,-,-,-,6.40,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,80,1771211191,0.68,12.8,4.28,211.449,33.224,210.385,53.484,34.39855,-119.84928,-,-,-,-,-,-,-,-,-,4.80,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.4,78.4,1771209410,-,-,-,-,-,-,-,34.3985500,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,78.4,1771209391,0.67,14.62,4.3,211.653,26.597,208.944,51.896,34.39857,-119.84925,-,-,-,-,-,-,-,-,-,5.60,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,78.4,1771207591,0.65,14.62,4.22,213.347,34.904,209.093,53.447,34.39860,-119.84923,-,-,-,-,-,-,-,-,-,5.60,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,76,1771205810,-,-,-,-,-,-,-,34.3986167,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.39,76,1771205791,0.66,14.62,4.38,211.888,30.068,204.562,52.016,34.39860,-119.84922,-,-,-,-,-,-,-,-,-,5.60,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.39,76,1771203991,0.64,14.62,4.26,216.414,27.563,203.484,51.652,34.39860,-119.84922,-,-,-,-,-,-,-,-,-,5.60,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.26,72.8,1771202209,-,-,-,-,-,-,-,34.3985833,-119.8492333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.2,72.8,1771202191,0.62,14.62,4.48,211.273,25.612,203.906,51.051,34.39857,-119.84925,-,-,-,-,-,-,-,-,-,5.20,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.2,72.8,1771200391,0.59,12.8,4.34,211.641,29.816,204.987,53.036,34.39855,-119.84925,-,-,-,-,-,-,-,-,-,5.20,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.14,68.8,1771198609,-,-,-,-,-,-,-,34.3985167,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.14,68.8,1771198591,0.59,14.62,4.22,216.6,29.149,202.224,53.381,34.39850,-119.84928,-,-,-,-,-,-,-,-,-,4.80,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.14,68.8,1771196791,0.59,14.62,4.56,209.525,30.864,201.158,51.342,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,5.60,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.47,65.6,1771195009,-,-,-,-,-,-,-,34.3984500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,65.6,1771194991,0.58,12.8,4.38,217.194,33.455,204.133,53.342,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,4.80,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,65.6,1771193191,0.62,14.62,4.44,211.82,29.886,201.946,52.798,34.39845,-119.84930,-,-,-,-,-,-,-,-,-,4.80,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.06,64,1771191409,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
