Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f,df,a1,b1,a2,b2,varianceDensity,direction,directionalSpread,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa),Processing Source
4.07,-0.32,79.2,1773053899,0.59,5.38,3.48,243.572,41.997,215.601,67.357,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,6.80,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,79.2,1773052099,0.55,4.64,3.96,235.058,48.269,230.533,58.008,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,5.60,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.44,78.4,1773050299,0.56,4.64,4.18,246.428,46.564,240.909,51.559,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.44,78.4,1773048499,0.55,4.08,4.14,252.491,46.595,242.033,49.598,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.60,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.76,78.4,1773050312,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,77.6,1773046713,-,-,-,-,-,-,-,34.3984500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1773046699,0.54,4.64,4.16,253.973,40.467,242.547,48.018,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1773044899,0.54,4.86,4.24,254.947,36.082,244.259,46.654,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.65,76.8,1773043112,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76.8,1773043099,0.54,4.64,4.2,255.226,31.677,249.426,42.198,34.39848,-119.84927,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76.8,1773041299,0.54,4.26,4.18,259.444,30.414,248.781,41.953,34.39848,-119.84927,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,76,1773039513,-,-,-,-,-,-,-,34.3984833,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76,1773039499,0.54,4.44,4.18,260.755,27.072,248.518,40.51,34.39848,-119.84925,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76,1773037699,0.54,3.78,4.18,258.922,25.565,247.547,40.522,34.39850,-119.84923,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.77,76,1773035912,-,-,-,-,-,-,-,34.3985000,-119.8492333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76,1773035899,0.54,9.3,4.2,218.457,34.484,242.534,40.493,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76,1773034099,0.53,9.3,4.22,226.492,28.526,241.94,38.778,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,74.4,1773032313,-,-,-,-,-,-,-,34.3984833,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.45,74.4,1773032299,0.52,3.52,4.02,253.945,23.558,244.24,38.159,34.39850,-119.84920,-,-,-,-,-,-,-,-,-,2.00,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.45,74.4,1773030499,0.51,3.92,4.02,255.281,23.529,245.82,39.984,34.39850,-119.84920,-,-,-,-,-,-,-,-,-,2.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.37,72,1773028712,-,-,-,-,-,-,-,34.3984667,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,72,1773028699,0.53,3.92,3.94,255.862,21.06,245.654,39.991,34.39845,-119.84920,-,-,-,-,-,-,-,-,-,2.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,72,1773026899,0.54,3.52,3.76,256.408,27.358,245.734,42.088,34.39843,-119.84920,-,-,-,-,-,-,-,-,-,2.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,67.2,1773025112,-,-,-,-,-,-,-,34.3984333,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,67.2,1773025099,0.57,3.52,3.82,255.41,24.568,245.833,40.341,34.39843,-119.84922,-,-,-,-,-,-,-,-,-,3.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,67.2,1773023299,0.54,3.64,3.68,247.738,28.086,242.904,43.768,34.39843,-119.84920,-,-,-,-,-,-,-,-,-,3.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,58.4,1773021513,-,-,-,-,-,-,-,34.3984500,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.31,57.6,1773021499,0.54,3.64,3.7,252.121,26.686,245.869,43.624,34.39845,-119.84922,-,-,-,-,-,-,-,-,-,4.00,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.31,57.6,1773019699,0.57,3.3,3.72,251.861,32.579,244.402,44.446,34.39845,-119.84922,-,-,-,-,-,-,-,-,-,3.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,48.8,1773017912,-,-,-,-,-,-,-,34.3984667,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,48.8,1773017899,0.53,3,3.76,250.936,34.658,241.753,44.367,34.39847,-119.84922,-,-,-,-,-,-,-,-,-,2.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,48.8,1773016099,0.48,6.02,3.9,245.388,27.492,238.494,45.099,34.39847,-119.84922,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,43.2,1773014313,-,-,-,-,-,-,-,34.3984667,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,42.4,1773014299,0.47,5.12,4.32,253.021,29.921,235.246,47.472,34.39847,-119.84923,-,-,-,-,-,-,-,-,-,1.20,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,42.4,1773012499,0.42,9.3,4.44,203.912,36.828,234.095,48.724,34.39845,-119.84923,-,-,-,-,-,-,-,-,-,0.80,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,39.2,1773010713,-,-,-,-,-,-,-,34.3984667,-119.8492333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,39.2,1773010699,0.42,10.24,4.6,210.914,38.161,232.994,47.517,34.39847,-119.84923,-,-,-,-,-,-,-,-,-,0.80,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,39.2,1773008899,0.4,9.3,4.52,214.998,36.604,239.307,48.771,34.39847,-119.84923,-,-,-,-,-,-,-,-,-,0.40,200.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,38.4,1773007113,-,-,-,-,-,-,-,34.3984833,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,38.4,1773007099,0.38,4.26,4.3,249.822,33.098,231.562,51.707,34.39850,-119.84920,-,-,-,-,-,-,-,-,-,0.40,200.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,38.4,1773005299,0.39,4.08,4.2,245.268,42.545,228.303,52.022,34.39850,-119.84920,-,-,-,-,-,-,-,-,-,0.80,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.04,36,1773003512,-,-,-,-,-,-,-,34.3985167,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1773003499,0.4,9.3,4.32,196.659,36.426,228.966,51.907,34.39850,-119.84920,-,-,-,-,-,-,-,-,-,0.80,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1773001699,0.4,3.92,4.48,244.694,36.614,232.047,44.897,34.39845,-119.84923,-,-,-,-,-,-,-,-,-,1.20,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,40,1772999913,-,-,-,-,-,-,-,34.3984833,-119.8492333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,40,1772999899,0.39,10.24,4.5,206.918,31.306,232.572,45.697,34.39848,-119.84922,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,40,1772998099,0.38,10.24,4.46,195.873,40.76,236.009,50.017,34.39852,-119.84922,-,-,-,-,-,-,-,-,-,0.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,44,1772996312,-,-,-,-,-,-,-,34.3985167,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,44,1772996299,0.39,9.3,4.94,204.719,32.256,233.236,48.823,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,44,1772994499,0.38,4.86,5.04,251.886,27.66,232.977,47.422,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,55.2,1772992712,-,-,-,-,-,-,-,34.3985333,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,55.2,1772992699,0.4,5.12,4.9,252.567,27.572,240.2,40.404,34.39852,-119.84922,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,55.2,1772990899,0.4,5.12,4.9,250.288,25.456,241.759,39.506,34.39848,-119.84923,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.8,64,1772989112,-,-,-,-,-,-,-,34.3984667,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.78,64.8,1772989099,0.42,5.12,4.88,255.319,29.884,237.011,42.048,34.39847,-119.84925,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.78,64.8,1772987299,0.44,5.68,4.92,257.709,23.145,240.828,41.316,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.71,71.2,1772985512,-,-,-,-,-,-,-,34.3984833,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.78,71.2,1772985499,0.43,5.68,4.78,256.286,27.302,243.035,40.322,34.39848,-119.84927,-,-,-,-,-,-,-,-,-,0.80,274.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.78,71.2,1772983699,0.45,5.12,4.82,258.26,26.434,241.91,38.665,34.39848,-119.84927,-,-,-,-,-,-,-,-,-,0.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,0.89,76,1772981911,-,-,-,-,-,-,-,34.3985000,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.6,76,1772981899,0.45,5.38,4.94,257.53,21.734,241.437,40.322,34.39850,-119.84927,-,-,-,-,-,-,-,-,-,1.20,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.6,76,1772980099,0.48,10.24,5.02,208.838,33.714,237.401,41.295,34.39850,-119.84927,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.55,78.4,1772978312,-,-,-,-,-,-,-,34.3984667,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.45,78.4,1772978299,0.45,5.38,4.74,260.177,26.4,243.895,39.531,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.45,78.4,1772976499,0.45,6.02,4.78,248.359,32.385,240.255,41.874,34.39843,-119.84927,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.56,77.6,1772974712,-,-,-,-,-,-,-,34.3984333,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1772974699,0.48,6.82,4.88,241.618,27.811,239.304,40.307,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1772972899,0.47,6.02,4.66,250.656,32.601,242.281,43.132,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.51,78.4,1772971112,-,-,-,-,-,-,-,34.3984333,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,78.4,1772971099,0.45,10.24,4.66,225.406,37.912,235.181,45.244,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,78.4,1772969299,0.44,10.24,4.48,218.064,35.596,235.483,47.438,34.39843,-119.84928,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,78.4,1772967512,-,-,-,-,-,-,-,34.3984500,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1772967499,0.42,10.24,4.56,221.882,37.329,241.136,45.372,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1772965699,0.43,10.24,4.46,219.35,37.46,242.077,45.65,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,77.6,1772963912,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1772963899,0.45,10.24,4.58,216.87,39.896,241.229,46.532,34.39850,-119.84928,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1772962099,0.44,10.24,4.48,219.982,38.49,240.038,46.452,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76.8,1772960312,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.44,77.6,1772960299,0.47,10.24,4.54,213.809,37.7,238.204,45.774,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.44,77.6,1772958499,0.47,10.24,4.54,216.34,35.932,241.179,44.414,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,76.8,1772956712,-,-,-,-,-,-,-,34.3984667,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,76.8,1772956699,0.46,10.24,4.38,222.663,34.989,241.609,43.381,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,76.8,1772954899,0.49,10.24,4.44,223.143,35.271,241.662,43.909,34.39848,-119.84927,-,-,-,-,-,-,-,-,-,1.20,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,76,1772953112,-,-,-,-,-,-,-,34.3984833,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76,1772953099,0.5,10.24,4.4,223.198,32.875,243.012,43.572,34.39847,-119.84925,-,-,-,-,-,-,-,-,-,2.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76,1772951299,0.53,10.24,4.64,212.598,35.222,239.91,42.468,34.39845,-119.84925,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,74.4,1772946392,-,-,-,-,-,-,-,34.3985333,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,74.4,1772946379,0.54,5.12,4.8,256.081,21.964,241.749,39.867,34.39853,-119.84918,-,-,-,-,-,-,-,-,-,1.20,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,74.4,1772944579,0.52,10.24,4.78,214.314,31.777,238.87,40.307,34.39857,-119.84917,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.38,72.8,1772942792,-,-,-,-,-,-,-,34.3985833,-119.8490500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,73.6,1772942779,0.56,5.38,4.66,252.661,24.94,238.066,40.339,34.39860,-119.84903,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,73.6,1772940979,0.59,11.36,4.9,211.131,30.08,237.979,40.934,34.39860,-119.84882,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,69.6,1772939193,-,-,-,-,-,-,-,34.3984000,-119.8487667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.44,69.6,1772939179,0.59,4.86,4.68,255.286,30.091,240.164,45.14,34.39842,-119.84877,-,-,-,-,-,-,-,-,-,2.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.44,69.6,1772937379,0.6,5.38,4.56,248.843,28.981,234.683,47.984,34.39845,-119.84865,-,-,-,-,-,-,-,-,-,4.40,268.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-1.02,62.4,1772935593,-,-,-,-,-,-,-,34.3984000,-119.8487000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,62.4,1772935579,0.62,10.24,5.14,211.326,31.595,235.43,43.91,34.39840,-119.84870,-,-,-,-,-,-,-,-,-,1.60,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,62.4,1772933779,0.62,5.68,5.02,254.702,22.002,239.904,40.314,34.39835,-119.84895,-,-,-,-,-,-,-,-,-,1.60,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.1,53.6,1772931992,-,-,-,-,-,-,-,34.3983833,-119.8489833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,53.6,1772931979,0.63,10.24,5.06,217.565,30.896,230.184,47.389,34.39840,-119.84900,-,-,-,-,-,-,-,-,-,2.40,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,53.6,1772930179,0.62,10.24,5.1,218.038,32.007,232.043,47.278,34.39843,-119.84905,-,-,-,-,-,-,-,-,-,2.80,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,47.2,1772928393,-,-,-,-,-,-,-,34.3984000,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,47.2,1772928379,0.62,10.24,5.28,214.766,31.173,230.487,45.35,34.39840,-119.84917,-,-,-,-,-,-,-,-,-,0.80,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,47.2,1772926579,0.63,10.24,5.12,214.939,30.474,229.858,47.171,34.39847,-119.84917,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,42.4,1772924792,-,-,-,-,-,-,-,34.3984500,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,42.4,1772924779,0.59,11.36,5.06,209.851,30.929,225.84,50.396,34.39845,-119.84920,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,42.4,1772922979,0.61,4.26,5.06,168.027,52.539,225.807,51.949,34.39845,-119.84922,-,-,-,-,-,-,-,-,-,0.80,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,38.4,1772921193,-,-,-,-,-,-,-,34.3984833,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,38.4,1772921179,0.61,10.24,5.22,213.051,28.686,227.538,48.617,34.39847,-119.84917,-,-,-,-,-,-,-,-,-,0.80,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,38.4,1772919379,0.6,10.24,5.16,217.412,33.701,227.891,50.169,34.39847,-119.84917,-,-,-,-,-,-,-,-,-,0.80,194.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.04,36,1772917592,-,-,-,-,-,-,-,34.3985000,-119.8491667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1772917579,0.61,10.24,5.2,223.27,29.222,227.265,49.322,34.39852,-119.84918,-,-,-,-,-,-,-,-,-,0.40,182.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1772915779,0.6,11.36,5.2,214.818,29.438,219.33,52.033,34.39852,-119.84922,-,-,-,-,-,-,-,-,-,0.40,165.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,38.4,1772913993,-,-,-,-,-,-,-,34.3985000,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,39.2,1772913979,0.59,10.24,5.16,218.49,28.306,216.201,53.174,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,0.40,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,39.2,1772912179,0.6,4.26,5,153.992,54.987,205.161,56.295,34.39855,-119.84922,-,-,-,-,-,-,-,-,-,0.40,62.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,46.4,1772910392,-,-,-,-,-,-,-,34.3985833,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,46.4,1772910379,0.56,4.64,4.96,163.027,53.179,207.533,54.749,34.39857,-119.84920,-,-,-,-,-,-,-,-,-,0.40,211.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,46.4,1772908579,0.51,10.24,5.16,215.694,28.506,215.907,52.406,34.39855,-119.84920,-,-,-,-,-,-,-,-,-,0.40,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,57.6,1772906792,-,-,-,-,-,-,-,34.3985167,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,57.6,1772906779,0.57,10.24,5.12,210.577,29.375,220.592,48.719,34.39852,-119.84922,-,-,-,-,-,-,-,-,-,0.40,308.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,57.6,1772904979,0.54,8.52,5.2,222.955,26.771,230.025,45.936,34.39857,-119.84922,-,-,-,-,-,-,-,-,-,0.40,314.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.72,62.4,1772903192,-,-,-,-,-,-,-,34.3985333,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.7,62.4,1772903179,0.53,11.36,5.42,212.355,31.449,234.445,39.847,34.39852,-119.84922,-,-,-,-,-,-,-,-,-,0.80,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
